target_time,target_time_local,power_pred,issue_time
2026-02-01T22:00:00+00:00,2026-02-02T04:00:00+06:00,0.5200887722067336,2026-02-01T00:00:00+00:00
2026-02-01T23:00:00+00:00,2026-02-02T05:00:00+06:00,0.4645564648946445,2026-02-01T00:00:00+00:00
2026-02-02T00:00:00+00:00,2026-02-02T06:00:00+06:00,0.5532686961983221,2026-02-02T00:00:00+00:00
2026-02-02T01:00:00+00:00,2026-02-02T07:00:00+06:00,0.5078650922575929,2026-02-02T00:00:00+00:00
2026-02-02T02:00:00+00:00,2026-02-02T08:00:00+06:00,0.5143780871513605,2026-02-02T00:00:00+00:00
2026-02-02T03:00:00+00:00,2026-02-02T09:00:00+06:00,0.619671473067398,2026-02-02T00:00:00+00:00
2026-02-02T04:00:00+00:00,2026-02-02T10:00:00+06:00,0.7182166394571041,2026-02-02T00:00:00+00:00
2026-02-02T05:00:00+00:00,2026-02-02T11:00:00+06:00,0.8169730149848968,2026-02-02T00:00:00+00:00
2026-02-02T06:00:00+00:00,2026-02-02T12:00:00+06:00,0.8588563471185985,2026-02-02T00:00:00+00:00
2026-02-02T07:00:00+00:00,2026-02-02T13:00:00+06:00,0.9212097717787888,2026-02-02T00:00:00+00:00
2026-02-02T08:00:00+00:00,2026-02-02T14:00:00+06:00,0.9469290749242146,2026-02-02T00:00:00+00:00
2026-02-02T09:00:00+00:00,2026-02-02T15:00:00+06:00,0.9396571321540312,2026-02-02T00:00:00+00:00
2026-02-02T10:00:00+00:00,2026-02-02T16:00:00+06:00,0.9500363844099249,2026-02-02T00:00:00+00:00
2026-02-02T11:00:00+00:00,2026-02-02T17:00:00+06:00,0.8956900422778842,2026-02-02T00:00:00+00:00
2026-02-02T12:00:00+00:00,2026-02-02T18:00:00+06:00,0.576968413355105,2026-02-02T00:00:00+00:00
2026-02-02T13:00:00+00:00,2026-02-02T19:00:00+06:00,0.24774490070851599,2026-02-02T00:00:00+00:00
2026-02-02T14:00:00+00:00,2026-02-02T20:00:00+06:00,0.15433095262320556,2026-02-02T00:00:00+00:00
2026-02-02T15:00:00+00:00,2026-02-02T21:00:00+06:00,0.13666993484073756,2026-02-02T00:00:00+00:00
2026-02-02T16:00:00+00:00,2026-02-02T22:00:00+06:00,0.1357016237267717,2026-02-02T00:00:00+00:00
2026-02-02T17:00:00+00:00,2026-02-02T23:00:00+06:00,0.10930205128276899,2026-02-02T00:00:00+00:00
2026-02-02T18:00:00+00:00,2026-02-03T00:00:00+06:00,0.10621062341226922,2026-02-02T00:00:00+00:00
2026-02-02T19:00:00+00:00,2026-02-03T01:00:00+06:00,0.13087785545147876,2026-02-02T00:00:00+00:00
2026-02-02T20:00:00+00:00,2026-02-03T02:00:00+06:00,0.14220034509494037,2026-02-02T00:00:00+00:00
2026-02-02T21:00:00+00:00,2026-02-03T03:00:00+06:00,0.14923532737274978,2026-02-02T00:00:00+00:00
2026-02-02T22:00:00+00:00,2026-02-03T04:00:00+06:00,0.20133618204746423,2026-02-02T00:00:00+00:00
2026-02-02T23:00:00+00:00,2026-02-03T05:00:00+06:00,0.2223717587584608,2026-02-02T00:00:00+00:00
2026-02-03T00:00:00+00:00,2026-02-03T06:00:00+06:00,0.34670148013423313,2026-02-03T00:00:00+00:00
2026-02-03T01:00:00+00:00,2026-02-03T07:00:00+06:00,0.13496541036316365,2026-02-03T00:00:00+00:00
2026-02-03T02:00:00+00:00,2026-02-03T08:00:00+06:00,0.06874773575467973,2026-02-03T00:00:00+00:00
2026-02-03T03:00:00+00:00,2026-02-03T09:00:00+06:00,0.058985148694912386,2026-02-03T00:00:00+00:00
2026-02-03T04:00:00+00:00,2026-02-03T10:00:00+06:00,0.023335984659234258,2026-02-03T00:00:00+00:00
2026-02-03T05:00:00+00:00,2026-02-03T11:00:00+06:00,0.023091710342725405,2026-02-03T00:00:00+00:00
2026-02-03T06:00:00+00:00,2026-02-03T12:00:00+06:00,0.017892004820165227,2026-02-03T00:00:00+00:00
2026-02-03T07:00:00+00:00,2026-02-03T13:00:00+06:00,0.02082712412878003,2026-02-03T00:00:00+00:00
2026-02-03T08:00:00+00:00,2026-02-03T14:00:00+06:00,0.01656909147144129,2026-02-03T00:00:00+00:00
2026-02-03T09:00:00+00:00,2026-02-03T15:00:00+06:00,0.01733558899815489,2026-02-03T00:00:00+00:00
2026-02-03T10:00:00+00:00,2026-02-03T16:00:00+06:00,0.05427546819404067,2026-02-03T00:00:00+00:00
2026-02-03T11:00:00+00:00,2026-02-03T17:00:00+06:00,0.16455885960003377,2026-02-03T00:00:00+00:00
2026-02-03T12:00:00+00:00,2026-02-03T18:00:00+06:00,0.2400379530901919,2026-02-03T00:00:00+00:00
2026-02-03T13:00:00+00:00,2026-02-03T19:00:00+06:00,0.3316316418835364,2026-02-03T00:00:00+00:00
2026-02-03T14:00:00+00:00,2026-02-03T20:00:00+06:00,0.35868068829953637,2026-02-03T00:00:00+00:00
2026-02-03T15:00:00+00:00,2026-02-03T21:00:00+06:00,0.38653900043571515,2026-02-03T00:00:00+00:00
2026-02-03T16:00:00+00:00,2026-02-03T22:00:00+06:00,0.3000534685224117,2026-02-03T00:00:00+00:00
2026-02-03T17:00:00+00:00,2026-02-03T23:00:00+06:00,0.23535706726374808,2026-02-03T00:00:00+00:00
2026-02-03T18:00:00+00:00,2026-02-04T00:00:00+06:00,0.2202634921149868,2026-02-03T00:00:00+00:00
2026-02-03T19:00:00+00:00,2026-02-04T01:00:00+06:00,0.21086826627765184,2026-02-03T00:00:00+00:00
2026-02-03T20:00:00+00:00,2026-02-04T02:00:00+06:00,0.1894982710809884,2026-02-03T00:00:00+00:00
2026-02-03T21:00:00+00:00,2026-02-04T03:00:00+06:00,0.28546684854665844,2026-02-03T00:00:00+00:00
2026-02-03T22:00:00+00:00,2026-02-04T04:00:00+06:00,0.343357809150039,2026-02-03T00:00:00+00:00
2026-02-03T23:00:00+00:00,2026-02-04T05:00:00+06:00,0.3272608304072342,2026-02-03T00:00:00+00:00
2026-02-04T00:00:00+00:00,2026-02-04T06:00:00+06:00,0.6112278016224966,2026-02-04T00:00:00+00:00
2026-02-04T01:00:00+00:00,2026-02-04T07:00:00+06:00,0.4173014148214492,2026-02-04T00:00:00+00:00
2026-02-04T02:00:00+00:00,2026-02-04T08:00:00+06:00,0.24393369822521188,2026-02-04T00:00:00+00:00
2026-02-04T03:00:00+00:00,2026-02-04T09:00:00+06:00,0.17612414330768097,2026-02-04T00:00:00+00:00
2026-02-04T04:00:00+00:00,2026-02-04T10:00:00+06:00,0.1489048462906282,2026-02-04T00:00:00+00:00
2026-02-04T05:00:00+00:00,2026-02-04T11:00:00+06:00,0.10906972731272364,2026-02-04T00:00:00+00:00
2026-02-04T06:00:00+00:00,2026-02-04T12:00:00+06:00,0.10757097936170223,2026-02-04T00:00:00+00:00
2026-02-04T07:00:00+00:00,2026-02-04T13:00:00+06:00,0.09841413786979314,2026-02-04T00:00:00+00:00
2026-02-04T08:00:00+00:00,2026-02-04T14:00:00+06:00,0.08432928923004598,2026-02-04T00:00:00+00:00
2026-02-04T09:00:00+00:00,2026-02-04T15:00:00+06:00,0.08336659136346486,2026-02-04T00:00:00+00:00
2026-02-04T10:00:00+00:00,2026-02-04T16:00:00+06:00,0.07770100572259625,2026-02-04T00:00:00+00:00
2026-02-04T11:00:00+00:00,2026-02-04T17:00:00+06:00,0.03923987918517741,2026-02-04T00:00:00+00:00
2026-02-04T12:00:00+00:00,2026-02-04T18:00:00+06:00,0.030429157980543676,2026-02-04T00:00:00+00:00
2026-02-04T13:00:00+00:00,2026-02-04T19:00:00+06:00,0.17389085396036758,2026-02-04T00:00:00+00:00
2026-02-04T14:00:00+00:00,2026-02-04T20:00:00+06:00,0.4471877488214239,2026-02-04T00:00:00+00:00
2026-02-04T15:00:00+00:00,2026-02-04T21:00:00+06:00,0.7731328290407369,2026-02-04T00:00:00+00:00
2026-02-04T16:00:00+00:00,2026-02-04T22:00:00+06:00,0.779632153973879,2026-02-04T00:00:00+00:00
2026-02-04T17:00:00+00:00,2026-02-04T23:00:00+06:00,0.7264068783368627,2026-02-04T00:00:00+00:00
2026-02-04T18:00:00+00:00,2026-02-05T00:00:00+06:00,0.7892687713894728,2026-02-04T00:00:00+00:00
2026-02-04T19:00:00+00:00,2026-02-05T01:00:00+06:00,0.9031419858419868,2026-02-04T00:00:00+00:00
2026-02-04T20:00:00+00:00,2026-02-05T02:00:00+06:00,0.9425822113865029,2026-02-04T00:00:00+00:00
2026-02-04T21:00:00+00:00,2026-02-05T03:00:00+06:00,0.96847529441305,2026-02-04T00:00:00+00:00
2026-02-04T22:00:00+00:00,2026-02-05T04:00:00+06:00,0.9761351717330031,2026-02-04T00:00:00+00:00
2026-02-04T23:00:00+00:00,2026-02-05T05:00:00+06:00,0.9748431113715753,2026-02-04T00:00:00+00:00
2026-02-05T00:00:00+00:00,2026-02-05T06:00:00+06:00,0.975222538641753,2026-02-05T00:00:00+00:00
2026-02-05T01:00:00+00:00,2026-02-05T07:00:00+06:00,0.9755095659762926,2026-02-05T00:00:00+00:00
2026-02-05T02:00:00+00:00,2026-02-05T08:00:00+06:00,0.975535245562878,2026-02-05T00:00:00+00:00
2026-02-05T03:00:00+00:00,2026-02-05T09:00:00+06:00,0.9699049298610932,2026-02-05T00:00:00+00:00
2026-02-05T04:00:00+00:00,2026-02-05T10:00:00+06:00,0.9720811753692863,2026-02-05T00:00:00+00:00
2026-02-05T05:00:00+00:00,2026-02-05T11:00:00+06:00,0.9720290133168227,2026-02-05T00:00:00+00:00
2026-02-05T06:00:00+00:00,2026-02-05T12:00:00+06:00,0.9721778791685936,2026-02-05T00:00:00+00:00
2026-02-05T07:00:00+00:00,2026-02-05T13:00:00+06:00,0.9717170005267476,2026-02-05T00:00:00+00:00
2026-02-05T08:00:00+00:00,2026-02-05T14:00:00+06:00,0.9697444492928337,2026-02-05T00:00:00+00:00
2026-02-05T09:00:00+00:00,2026-02-05T15:00:00+06:00,0.9693537460692364,2026-02-05T00:00:00+00:00
2026-02-05T10:00:00+00:00,2026-02-05T16:00:00+06:00,0.9842935442360642,2026-02-05T00:00:00+00:00
2026-02-05T11:00:00+00:00,2026-02-05T17:00:00+06:00,0.9891745474884607,2026-02-05T00:00:00+00:00
2026-02-05T12:00:00+00:00,2026-02-05T18:00:00+06:00,0.8750842385258768,2026-02-05T00:00:00+00:00
2026-02-05T13:00:00+00:00,2026-02-05T19:00:00+06:00,0.8237210662656433,2026-02-05T00:00:00+00:00
2026-02-05T14:00:00+00:00,2026-02-05T20:00:00+06:00,0.7883495548531713,2026-02-05T00:00:00+00:00
2026-02-05T15:00:00+00:00,2026-02-05T21:00:00+06:00,0.7659094178528599,2026-02-05T00:00:00+00:00
2026-02-05T16:00:00+00:00,2026-02-05T22:00:00+06:00,0.6220749996918103,2026-02-05T00:00:00+00:00
2026-02-05T17:00:00+00:00,2026-02-05T23:00:00+06:00,0.4429654956222906,2026-02-05T00:00:00+00:00
2026-02-05T18:00:00+00:00,2026-02-06T00:00:00+06:00,0.4197585215919205,2026-02-05T00:00:00+00:00
2026-02-05T19:00:00+00:00,2026-02-06T01:00:00+06:00,0.4313491831126459,2026-02-05T00:00:00+00:00
2026-02-05T20:00:00+00:00,2026-02-06T02:00:00+06:00,0.3534639178459526,2026-02-05T00:00:00+00:00
2026-02-05T21:00:00+00:00,2026-02-06T03:00:00+06:00,0.17221371007582428,2026-02-05T00:00:00+00:00
2026-02-05T22:00:00+00:00,2026-02-06T04:00:00+06:00,0.07647626980965021,2026-02-05T00:00:00+00:00
2026-02-05T23:00:00+00:00,2026-02-06T05:00:00+06:00,0.03238967283714137,2026-02-05T00:00:00+00:00
2026-02-06T00:00:00+00:00,2026-02-06T06:00:00+06:00,0.07291319692743214,2026-02-06T00:00:00+00:00
2026-02-06T01:00:00+00:00,2026-02-06T07:00:00+06:00,0.03717088831805225,2026-02-06T00:00:00+00:00
2026-02-06T02:00:00+00:00,2026-02-06T08:00:00+06:00,0.018006577717639118,2026-02-06T00:00:00+00:00
2026-02-06T03:00:00+00:00,2026-02-06T09:00:00+06:00,0.03706394477683411,2026-02-06T00:00:00+00:00
2026-02-06T04:00:00+00:00,2026-02-06T10:00:00+06:00,0.05349228433577252,2026-02-06T00:00:00+00:00
2026-02-06T05:00:00+00:00,2026-02-06T11:00:00+06:00,0.062178360613336314,2026-02-06T00:00:00+00:00
2026-02-06T06:00:00+00:00,2026-02-06T12:00:00+06:00,0.18953558260543066,2026-02-06T00:00:00+00:00
2026-02-06T07:00:00+00:00,2026-02-06T13:00:00+06:00,0.5871128459318666,2026-02-06T00:00:00+00:00
2026-02-06T08:00:00+00:00,2026-02-06T14:00:00+06:00,0.9225096870781538,2026-02-06T00:00:00+00:00
2026-02-06T09:00:00+00:00,2026-02-06T15:00:00+06:00,0.972835686934907,2026-02-06T00:00:00+00:00
2026-02-06T10:00:00+00:00,2026-02-06T16:00:00+06:00,0.9777280123001952,2026-02-06T00:00:00+00:00
2026-02-06T11:00:00+00:00,2026-02-06T17:00:00+06:00,0.9757739274033328,2026-02-06T00:00:00+00:00
2026-02-06T12:00:00+00:00,2026-02-06T18:00:00+06:00,0.9759183150406197,2026-02-06T00:00:00+00:00
2026-02-06T13:00:00+00:00,2026-02-06T19:00:00+06:00,0.9737417359634385,2026-02-06T00:00:00+00:00
2026-02-06T14:00:00+00:00,2026-02-06T20:00:00+06:00,0.9798227654422511,2026-02-06T00:00:00+00:00
2026-02-06T15:00:00+00:00,2026-02-06T21:00:00+06:00,0.9784589249988078,2026-02-06T00:00:00+00:00
2026-02-06T16:00:00+00:00,2026-02-06T22:00:00+06:00,0.9760295641645715,2026-02-06T00:00:00+00:00
2026-02-06T17:00:00+00:00,2026-02-06T23:00:00+06:00,0.9683692573748491,2026-02-06T00:00:00+00:00
2026-02-06T18:00:00+00:00,2026-02-07T00:00:00+06:00,0.9741384838431032,2026-02-06T00:00:00+00:00
2026-02-06T19:00:00+00:00,2026-02-07T01:00:00+06:00,0.9832477789968055,2026-02-06T00:00:00+00:00
2026-02-06T20:00:00+00:00,2026-02-07T02:00:00+06:00,0.9453146891938684,2026-02-06T00:00:00+00:00
2026-02-06T21:00:00+00:00,2026-02-07T03:00:00+06:00,0.7015993408368439,2026-02-06T00:00:00+00:00
2026-02-06T22:00:00+00:00,2026-02-07T04:00:00+06:00,0.4617901358478739,2026-02-06T00:00:00+00:00
2026-02-06T23:00:00+00:00,2026-02-07T05:00:00+06:00,0.3230909215823343,2026-02-06T00:00:00+00:00
2026-02-07T00:00:00+00:00,2026-02-07T06:00:00+06:00,0.06601752310578228,2026-02-07T00:00:00+00:00
2026-02-07T01:00:00+00:00,2026-02-07T07:00:00+06:00,0.03566534366592971,2026-02-07T00:00:00+00:00
2026-02-07T02:00:00+00:00,2026-02-07T08:00:00+06:00,0.027447978063218578,2026-02-07T00:00:00+00:00
2026-02-07T03:00:00+00:00,2026-02-07T09:00:00+06:00,0.018400391084489386,2026-02-07T00:00:00+00:00
2026-02-07T04:00:00+00:00,2026-02-07T10:00:00+06:00,0.08832683137675452,2026-02-07T00:00:00+00:00
2026-02-07T05:00:00+00:00,2026-02-07T11:00:00+06:00,0.24570618084282364,2026-02-07T00:00:00+00:00
2026-02-07T06:00:00+00:00,2026-02-07T12:00:00+06:00,0.32792307666607756,2026-02-07T00:00:00+00:00
2026-02-07T07:00:00+00:00,2026-02-07T13:00:00+06:00,0.4053960000141341,2026-02-07T00:00:00+00:00
2026-02-07T08:00:00+00:00,2026-02-07T14:00:00+06:00,0.29402260959155246,2026-02-07T00:00:00+00:00
2026-02-07T09:00:00+00:00,2026-02-07T15:00:00+06:00,0.10850103761604218,2026-02-07T00:00:00+00:00
2026-02-07T10:00:00+00:00,2026-02-07T16:00:00+06:00,0.06426476645108409,2026-02-07T00:00:00+00:00
2026-02-07T11:00:00+00:00,2026-02-07T17:00:00+06:00,0.027783700680738196,2026-02-07T00:00:00+00:00
2026-02-07T12:00:00+00:00,2026-02-07T18:00:00+06:00,0.0408135796726456,2026-02-07T00:00:00+00:00
2026-02-07T13:00:00+00:00,2026-02-07T19:00:00+06:00,0.12281778852258057,2026-02-07T00:00:00+00:00
2026-02-07T14:00:00+00:00,2026-02-07T20:00:00+06:00,0.3499250921506766,2026-02-07T00:00:00+00:00
2026-02-07T15:00:00+00:00,2026-02-07T21:00:00+06:00,0.6116409089687064,2026-02-07T00:00:00+00:00
2026-02-07T16:00:00+00:00,2026-02-07T22:00:00+06:00,0.6133485758359637,2026-02-07T00:00:00+00:00
2026-02-07T17:00:00+00:00,2026-02-07T23:00:00+06:00,0.7059086354354428,2026-02-07T00:00:00+00:00
2026-02-07T18:00:00+00:00,2026-02-08T00:00:00+06:00,0.7423067251390356,2026-02-07T00:00:00+00:00
2026-02-07T19:00:00+00:00,2026-02-08T01:00:00+06:00,0.7511117622349792,2026-02-07T00:00:00+00:00
2026-02-07T20:00:00+00:00,2026-02-08T02:00:00+06:00,0.8081660349111772,2026-02-07T00:00:00+00:00
2026-02-07T21:00:00+00:00,2026-02-08T03:00:00+06:00,0.8098458177632716,2026-02-07T00:00:00+00:00
2026-02-07T22:00:00+00:00,2026-02-08T04:00:00+06:00,0.7454893510134697,2026-02-07T00:00:00+00:00
2026-02-07T23:00:00+00:00,2026-02-08T05:00:00+06:00,0.6550189341488519,2026-02-07T00:00:00+00:00
2026-02-08T00:00:00+00:00,2026-02-08T06:00:00+06:00,0.5645815064596753,2026-02-08T00:00:00+00:00
2026-02-08T01:00:00+00:00,2026-02-08T07:00:00+06:00,0.3549441651757538,2026-02-08T00:00:00+00:00
2026-02-08T02:00:00+00:00,2026-02-08T08:00:00+06:00,0.19891242993588978,2026-02-08T00:00:00+00:00
2026-02-08T03:00:00+00:00,2026-02-08T09:00:00+06:00,0.15271660749536237,2026-02-08T00:00:00+00:00
2026-02-08T04:00:00+00:00,2026-02-08T10:00:00+06:00,0.09347589873776589,2026-02-08T00:00:00+00:00
2026-02-08T05:00:00+00:00,2026-02-08T11:00:00+06:00,0.047357694778153055,2026-02-08T00:00:00+00:00
2026-02-08T06:00:00+00:00,2026-02-08T12:00:00+06:00,0.01921043111469375,2026-02-08T00:00:00+00:00
2026-02-08T07:00:00+00:00,2026-02-08T13:00:00+06:00,0.018397872222393367,2026-02-08T00:00:00+00:00
2026-02-08T08:00:00+00:00,2026-02-08T14:00:00+06:00,0.04578697982169936,2026-02-08T00:00:00+00:00
2026-02-08T09:00:00+00:00,2026-02-08T15:00:00+06:00,0.29212562941981884,2026-02-08T00:00:00+00:00
2026-02-08T10:00:00+00:00,2026-02-08T16:00:00+06:00,0.7877550437246826,2026-02-08T00:00:00+00:00
2026-02-08T11:00:00+00:00,2026-02-08T17:00:00+06:00,0.9840432973245848,2026-02-08T00:00:00+00:00
2026-02-08T12:00:00+00:00,2026-02-08T18:00:00+06:00,0.9897446567423305,2026-02-08T00:00:00+00:00
2026-02-08T13:00:00+00:00,2026-02-08T19:00:00+06:00,0.9909884562769272,2026-02-08T00:00:00+00:00
2026-02-08T14:00:00+00:00,2026-02-08T20:00:00+06:00,0.9883264265737665,2026-02-08T00:00:00+00:00
2026-02-08T15:00:00+00:00,2026-02-08T21:00:00+06:00,0.9881101239285982,2026-02-08T00:00:00+00:00
2026-02-08T16:00:00+00:00,2026-02-08T22:00:00+06:00,0.985978904953781,2026-02-08T00:00:00+00:00
2026-02-08T17:00:00+00:00,2026-02-08T23:00:00+06:00,0.9803347489993262,2026-02-08T00:00:00+00:00
2026-02-08T18:00:00+00:00,2026-02-09T00:00:00+06:00,0.9795439539773623,2026-02-08T00:00:00+00:00
2026-02-08T19:00:00+00:00,2026-02-09T01:00:00+06:00,0.9807610870292288,2026-02-08T00:00:00+00:00
2026-02-08T20:00:00+00:00,2026-02-09T02:00:00+06:00,0.9769591255739737,2026-02-08T00:00:00+00:00
2026-02-08T21:00:00+00:00,2026-02-09T03:00:00+06:00,0.9797416597912324,2026-02-08T00:00:00+00:00
2026-02-08T22:00:00+00:00,2026-02-09T04:00:00+06:00,0.9821994197265457,2026-02-08T00:00:00+00:00
2026-02-08T23:00:00+00:00,2026-02-09T05:00:00+06:00,0.9826745835822415,2026-02-08T00:00:00+00:00
2026-02-09T00:00:00+00:00,2026-02-09T06:00:00+06:00,0.9823029903167816,2026-02-09T00:00:00+00:00
2026-02-09T01:00:00+00:00,2026-02-09T07:00:00+06:00,0.9815581682626944,2026-02-09T00:00:00+00:00
2026-02-09T02:00:00+00:00,2026-02-09T08:00:00+06:00,0.9812383393202626,2026-02-09T00:00:00+00:00
2026-02-09T03:00:00+00:00,2026-02-09T09:00:00+06:00,0.9828506889731936,2026-02-09T00:00:00+00:00
2026-02-09T04:00:00+00:00,2026-02-09T10:00:00+06:00,0.9728723276114415,2026-02-09T00:00:00+00:00
2026-02-09T05:00:00+00:00,2026-02-09T11:00:00+06:00,0.9689892402057996,2026-02-09T00:00:00+00:00
2026-02-09T06:00:00+00:00,2026-02-09T12:00:00+06:00,0.9709197392551443,2026-02-09T00:00:00+00:00
2026-02-09T07:00:00+00:00,2026-02-09T13:00:00+06:00,0.9717068503195299,2026-02-09T00:00:00+00:00
2026-02-09T08:00:00+00:00,2026-02-09T14:00:00+06:00,0.9769009703680953,2026-02-09T00:00:00+00:00
2026-02-09T09:00:00+00:00,2026-02-09T15:00:00+06:00,0.9838177765962943,2026-02-09T00:00:00+00:00
2026-02-09T10:00:00+00:00,2026-02-09T16:00:00+06:00,0.9769752968889345,2026-02-09T00:00:00+00:00
2026-02-09T11:00:00+00:00,2026-02-09T17:00:00+06:00,0.9312130145475765,2026-02-09T00:00:00+00:00
2026-02-09T12:00:00+00:00,2026-02-09T18:00:00+06:00,0.7490826067260011,2026-02-09T00:00:00+00:00
2026-02-09T13:00:00+00:00,2026-02-09T19:00:00+06:00,0.5624281410932073,2026-02-09T00:00:00+00:00
2026-02-09T14:00:00+00:00,2026-02-09T20:00:00+06:00,0.5607289860826616,2026-02-09T00:00:00+00:00
2026-02-09T15:00:00+00:00,2026-02-09T21:00:00+06:00,0.4768277966372173,2026-02-09T00:00:00+00:00
2026-02-09T16:00:00+00:00,2026-02-09T22:00:00+06:00,0.27270939808945777,2026-02-09T00:00:00+00:00
2026-02-09T17:00:00+00:00,2026-02-09T23:00:00+06:00,0.122231441767238,2026-02-09T00:00:00+00:00
2026-02-09T18:00:00+00:00,2026-02-10T00:00:00+06:00,0.08448832718428528,2026-02-09T00:00:00+00:00
2026-02-09T19:00:00+00:00,2026-02-10T01:00:00+06:00,0.08911428820540795,2026-02-09T00:00:00+00:00
2026-02-09T20:00:00+00:00,2026-02-10T02:00:00+06:00,0.07118173999399406,2026-02-09T00:00:00+00:00
2026-02-09T21:00:00+00:00,2026-02-10T03:00:00+06:00,0.1180518879993891,2026-02-09T00:00:00+00:00
2026-02-09T22:00:00+00:00,2026-02-10T04:00:00+06:00,0.13219070330304808,2026-02-09T00:00:00+00:00
2026-02-09T23:00:00+00:00,2026-02-10T05:00:00+06:00,0.1161020456039406,2026-02-09T00:00:00+00:00
2026-02-10T00:00:00+00:00,2026-02-10T06:00:00+06:00,0.015629540041419077,2026-02-10T00:00:00+00:00
2026-02-10T01:00:00+00:00,2026-02-10T07:00:00+06:00,0.017025818568794156,2026-02-10T00:00:00+00:00
2026-02-10T02:00:00+00:00,2026-02-10T08:00:00+06:00,0.0647252557827743,2026-02-10T00:00:00+00:00
2026-02-10T03:00:00+00:00,2026-02-10T09:00:00+06:00,0.11971687891706029,2026-02-10T00:00:00+00:00
2026-02-10T04:00:00+00:00,2026-02-10T10:00:00+06:00,0.17813079256733458,2026-02-10T00:00:00+00:00
2026-02-10T05:00:00+00:00,2026-02-10T11:00:00+06:00,0.21498527655365524,2026-02-10T00:00:00+00:00
2026-02-10T06:00:00+00:00,2026-02-10T12:00:00+06:00,0.19989178281852207,2026-02-10T00:00:00+00:00
2026-02-10T07:00:00+00:00,2026-02-10T13:00:00+06:00,0.14918979454461445,2026-02-10T00:00:00+00:00
2026-02-10T08:00:00+00:00,2026-02-10T14:00:00+06:00,0.07982579740370771,2026-02-10T00:00:00+00:00
2026-02-10T09:00:00+00:00,2026-02-10T15:00:00+06:00,0.06448963867140617,2026-02-10T00:00:00+00:00
