issue_time,target_time,lead_hour,power_pred,accepted
2026-01-31T00:00:00+00:00,2026-02-01T05:00:00+00:00,30,0.16731644445154606,True
2026-01-31T00:00:00+00:00,2026-02-01T06:00:00+00:00,31,0.24658593829480627,True
2026-01-31T00:00:00+00:00,2026-02-01T07:00:00+00:00,32,0.31807717654710127,True
2026-01-31T00:00:00+00:00,2026-02-01T08:00:00+00:00,33,0.5092279065340236,True
2026-01-31T00:00:00+00:00,2026-02-01T09:00:00+00:00,34,0.5133294642881794,True
2026-01-31T00:00:00+00:00,2026-02-01T10:00:00+00:00,35,0.35533909540282005,True
2026-01-31T00:00:00+00:00,2026-02-01T11:00:00+00:00,36,0.37396791717910116,True
2026-01-31T00:00:00+00:00,2026-02-01T12:00:00+00:00,37,0.32275865609106463,True
2026-01-31T00:00:00+00:00,2026-02-01T13:00:00+00:00,38,0.33924283551625417,True
2026-01-31T00:00:00+00:00,2026-02-01T14:00:00+00:00,39,0.3483992684590473,True
2026-01-31T00:00:00+00:00,2026-02-01T15:00:00+00:00,40,0.3819631878980528,True
2026-01-31T00:00:00+00:00,2026-02-01T16:00:00+00:00,41,0.2465608225534682,True
2026-01-31T00:00:00+00:00,2026-02-01T17:00:00+00:00,42,0.22882074815170153,True
2026-01-31T00:00:00+00:00,2026-02-01T18:00:00+00:00,43,0.20321540101066962,True
2026-01-31T00:00:00+00:00,2026-02-01T19:00:00+00:00,44,0.20460300414415714,True
2026-01-31T00:00:00+00:00,2026-02-01T20:00:00+00:00,45,0.2706751247748655,True
2026-01-31T00:00:00+00:00,2026-02-01T21:00:00+00:00,46,0.3993880528551894,True
2026-01-31T00:00:00+00:00,2026-02-01T22:00:00+00:00,47,0.4765920118435094,True
2026-01-31T00:00:00+00:00,2026-02-01T23:00:00+00:00,48,0.5708237560704904,True
2026-02-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,1,0.07560965575777367,True
2026-02-01T00:00:00+00:00,2026-02-01T01:00:00+00:00,2,0.07924392598517999,True
2026-02-01T00:00:00+00:00,2026-02-01T02:00:00+00:00,3,0.08609590365281666,True
2026-02-01T00:00:00+00:00,2026-02-01T03:00:00+00:00,4,0.09662568490276177,True
2026-02-01T00:00:00+00:00,2026-02-01T04:00:00+00:00,5,0.1146294047400948,True
2026-02-01T00:00:00+00:00,2026-02-01T05:00:00+00:00,6,0.09875472476446376,True
2026-02-01T00:00:00+00:00,2026-02-01T06:00:00+00:00,7,0.14119397161438244,True
2026-02-01T00:00:00+00:00,2026-02-01T07:00:00+00:00,8,0.21515218161687474,True
2026-02-01T00:00:00+00:00,2026-02-01T08:00:00+00:00,9,0.26075585349609065,True
2026-02-01T00:00:00+00:00,2026-02-01T09:00:00+00:00,10,0.23201573793601757,True
2026-02-01T00:00:00+00:00,2026-02-01T10:00:00+00:00,11,0.21660663634133412,True
2026-02-01T00:00:00+00:00,2026-02-01T11:00:00+00:00,12,0.19438982086580617,True
2026-02-01T00:00:00+00:00,2026-02-01T12:00:00+00:00,13,0.19871665437512506,True
2026-02-01T00:00:00+00:00,2026-02-01T13:00:00+00:00,14,0.22141761933962764,True
2026-02-01T00:00:00+00:00,2026-02-01T14:00:00+00:00,15,0.26290063490956034,True
2026-02-01T00:00:00+00:00,2026-02-01T15:00:00+00:00,16,0.26570430028355624,True
2026-02-01T00:00:00+00:00,2026-02-01T16:00:00+00:00,17,0.3795160158026103,True
2026-02-01T00:00:00+00:00,2026-02-01T17:00:00+00:00,18,0.3252907173378644,True
2026-02-01T00:00:00+00:00,2026-02-01T18:00:00+00:00,19,0.3214159852105273,True
2026-02-01T00:00:00+00:00,2026-02-01T19:00:00+00:00,20,0.381663693740127,True
2026-02-01T00:00:00+00:00,2026-02-01T20:00:00+00:00,21,0.43402539247008426,True
2026-02-01T00:00:00+00:00,2026-02-01T21:00:00+00:00,22,0.5319949258655247,True
2026-02-01T00:00:00+00:00,2026-02-01T22:00:00+00:00,23,0.53475420970516,True
2026-02-01T00:00:00+00:00,2026-02-01T23:00:00+00:00,24,0.4914658244338612,True
2026-02-01T00:00:00+00:00,2026-02-02T00:00:00+00:00,25,0.4605889000705527,True
2026-02-01T00:00:00+00:00,2026-02-02T01:00:00+00:00,26,0.4333894008626503,True
2026-02-01T00:00:00+00:00,2026-02-02T02:00:00+00:00,27,0.47778334243597514,True
2026-02-01T00:00:00+00:00,2026-02-02T03:00:00+00:00,28,0.5342575023641787,True
2026-02-01T00:00:00+00:00,2026-02-02T04:00:00+00:00,29,0.6913828688315989,True
2026-02-01T00:00:00+00:00,2026-02-02T05:00:00+00:00,30,0.7957239908578093,True
2026-02-01T00:00:00+00:00,2026-02-02T06:00:00+00:00,31,0.8397290652999474,True
2026-02-01T00:00:00+00:00,2026-02-02T07:00:00+00:00,32,0.8758739468974239,True
2026-02-01T00:00:00+00:00,2026-02-02T08:00:00+00:00,33,0.8855627520525469,True
2026-02-01T00:00:00+00:00,2026-02-02T09:00:00+00:00,34,0.8871182793861436,True
2026-02-01T00:00:00+00:00,2026-02-02T10:00:00+00:00,35,0.8585364773370214,True
2026-02-01T00:00:00+00:00,2026-02-02T11:00:00+00:00,36,0.7335937278246172,True
2026-02-01T00:00:00+00:00,2026-02-02T12:00:00+00:00,37,0.4073953367886999,True
2026-02-01T00:00:00+00:00,2026-02-02T13:00:00+00:00,38,0.2760051814534998,True
2026-02-01T00:00:00+00:00,2026-02-02T14:00:00+00:00,39,0.19846303890145936,True
2026-02-01T00:00:00+00:00,2026-02-02T15:00:00+00:00,40,0.17203946829662123,True
2026-02-01T00:00:00+00:00,2026-02-02T16:00:00+00:00,41,0.06094862034281695,True
2026-02-01T00:00:00+00:00,2026-02-02T17:00:00+00:00,42,0.06218625034458172,True
2026-02-01T00:00:00+00:00,2026-02-02T18:00:00+00:00,43,0.06823454849867369,True
2026-02-01T00:00:00+00:00,2026-02-02T19:00:00+00:00,44,0.0668270618607164,True
2026-02-01T00:00:00+00:00,2026-02-02T20:00:00+00:00,45,0.06298779368645638,True
2026-02-01T00:00:00+00:00,2026-02-02T21:00:00+00:00,46,0.07249949315597616,True
2026-02-01T00:00:00+00:00,2026-02-02T22:00:00+00:00,47,0.10206069657170223,True
2026-02-01T00:00:00+00:00,2026-02-02T23:00:00+00:00,48,0.15662636015977924,True
2026-02-02T00:00:00+00:00,2026-02-02T00:00:00+00:00,1,0.5679725727174922,True
2026-02-02T00:00:00+00:00,2026-02-02T01:00:00+00:00,2,0.506153239214172,True
2026-02-02T00:00:00+00:00,2026-02-02T02:00:00+00:00,3,0.5352787207929831,True
2026-02-02T00:00:00+00:00,2026-02-02T03:00:00+00:00,4,0.5963349416630294,True
2026-02-02T00:00:00+00:00,2026-02-02T04:00:00+00:00,5,0.6744507533580668,True
2026-02-02T00:00:00+00:00,2026-02-02T05:00:00+00:00,6,0.8110645228346075,True
2026-02-02T00:00:00+00:00,2026-02-02T06:00:00+00:00,7,0.8561447684983144,True
2026-02-02T00:00:00+00:00,2026-02-02T07:00:00+00:00,8,0.9049536667910438,True
2026-02-02T00:00:00+00:00,2026-02-02T08:00:00+00:00,9,0.9213325515307262,True
2026-02-02T00:00:00+00:00,2026-02-02T09:00:00+00:00,10,0.9505095142449985,True
2026-02-02T00:00:00+00:00,2026-02-02T10:00:00+00:00,11,0.9542658210069107,True
2026-02-02T00:00:00+00:00,2026-02-02T11:00:00+00:00,12,0.884041570236782,True
2026-02-02T00:00:00+00:00,2026-02-02T12:00:00+00:00,13,0.569464380422545,True
2026-02-02T00:00:00+00:00,2026-02-02T13:00:00+00:00,14,0.2649955496946939,True
2026-02-02T00:00:00+00:00,2026-02-02T14:00:00+00:00,15,0.16519456769362786,True
2026-02-02T00:00:00+00:00,2026-02-02T15:00:00+00:00,16,0.1381992651711302,True
2026-02-02T00:00:00+00:00,2026-02-02T16:00:00+00:00,17,0.13774911734764358,True
2026-02-02T00:00:00+00:00,2026-02-02T17:00:00+00:00,18,0.12014880312116628,True
2026-02-02T00:00:00+00:00,2026-02-02T18:00:00+00:00,19,0.13545809710451887,True
2026-02-02T00:00:00+00:00,2026-02-02T19:00:00+00:00,20,0.1524682446307968,True
2026-02-02T00:00:00+00:00,2026-02-02T20:00:00+00:00,21,0.17741096725826702,True
2026-02-02T00:00:00+00:00,2026-02-02T21:00:00+00:00,22,0.15671508572201745,True
2026-02-02T00:00:00+00:00,2026-02-02T22:00:00+00:00,23,0.19272913740971911,True
2026-02-02T00:00:00+00:00,2026-02-02T23:00:00+00:00,24,0.23846868370124144,True
2026-02-02T00:00:00+00:00,2026-02-03T00:00:00+00:00,25,0.24641287067962844,True
2026-02-02T00:00:00+00:00,2026-02-03T01:00:00+00:00,26,0.15921370549474193,True
2026-02-02T00:00:00+00:00,2026-02-03T02:00:00+00:00,27,0.11393075481656291,True
2026-02-02T00:00:00+00:00,2026-02-03T03:00:00+00:00,28,0.0735218767750049,True
2026-02-02T00:00:00+00:00,2026-02-03T04:00:00+00:00,29,0.04712696464164835,True
2026-02-02T00:00:00+00:00,2026-02-03T05:00:00+00:00,30,0.04227269895436279,True
2026-02-02T00:00:00+00:00,2026-02-03T06:00:00+00:00,31,0.043094631734555175,True
2026-02-02T00:00:00+00:00,2026-02-03T07:00:00+00:00,32,0.02970033761445118,True
2026-02-02T00:00:00+00:00,2026-02-03T08:00:00+00:00,33,0.019325186205929056,True
2026-02-02T00:00:00+00:00,2026-02-03T09:00:00+00:00,34,0.023492698296681876,True
2026-02-02T00:00:00+00:00,2026-02-03T10:00:00+00:00,35,0.04185442915572265,True
2026-02-02T00:00:00+00:00,2026-02-03T11:00:00+00:00,36,0.05036325657310784,True
2026-02-02T00:00:00+00:00,2026-02-03T12:00:00+00:00,37,0.10220870447723618,True
2026-02-02T00:00:00+00:00,2026-02-03T13:00:00+00:00,38,0.28234480184523314,True
2026-02-02T00:00:00+00:00,2026-02-03T14:00:00+00:00,39,0.3299705478903165,True
2026-02-02T00:00:00+00:00,2026-02-03T15:00:00+00:00,40,0.295065047862811,True
2026-02-02T00:00:00+00:00,2026-02-03T16:00:00+00:00,41,0.1892973260346402,True
2026-02-02T00:00:00+00:00,2026-02-03T17:00:00+00:00,42,0.25586013166987975,True
2026-02-02T00:00:00+00:00,2026-02-03T18:00:00+00:00,43,0.2924750067253348,True
2026-02-02T00:00:00+00:00,2026-02-03T19:00:00+00:00,44,0.2710807754551469,True
2026-02-02T00:00:00+00:00,2026-02-03T20:00:00+00:00,45,0.22275124227799167,True
2026-02-02T00:00:00+00:00,2026-02-03T21:00:00+00:00,46,0.24619456680753007,True
2026-02-02T00:00:00+00:00,2026-02-03T22:00:00+00:00,47,0.28497987798024615,True
2026-02-02T00:00:00+00:00,2026-02-03T23:00:00+00:00,48,0.27459424685203276,True
2026-02-03T00:00:00+00:00,2026-02-03T00:00:00+00:00,1,0.36099257356995434,True
2026-02-03T00:00:00+00:00,2026-02-03T01:00:00+00:00,2,0.14296664984585064,True
2026-02-03T00:00:00+00:00,2026-02-03T02:00:00+00:00,3,0.0711811854872568,True
2026-02-03T00:00:00+00:00,2026-02-03T03:00:00+00:00,4,0.08022490750546837,True
2026-02-03T00:00:00+00:00,2026-02-03T04:00:00+00:00,5,0.044249349571467936,True
2026-02-03T00:00:00+00:00,2026-02-03T05:00:00+00:00,6,0.03859684824749142,True
2026-02-03T00:00:00+00:00,2026-02-03T06:00:00+00:00,7,0.03263568373221783,True
2026-02-03T00:00:00+00:00,2026-02-03T07:00:00+00:00,8,0.02510368543841958,True
2026-02-03T00:00:00+00:00,2026-02-03T08:00:00+00:00,9,0.025704970482225167,True
2026-02-03T00:00:00+00:00,2026-02-03T09:00:00+00:00,10,0.020830431607856772,True
2026-02-03T00:00:00+00:00,2026-02-03T10:00:00+00:00,11,0.05295376141022149,True
2026-02-03T00:00:00+00:00,2026-02-03T11:00:00+00:00,12,0.1501759841117121,True
2026-02-03T00:00:00+00:00,2026-02-03T12:00:00+00:00,13,0.25669029947510963,True
2026-02-03T00:00:00+00:00,2026-02-03T13:00:00+00:00,14,0.3472392961592698,True
2026-02-03T00:00:00+00:00,2026-02-03T14:00:00+00:00,15,0.3639447358383232,True
2026-02-03T00:00:00+00:00,2026-02-03T15:00:00+00:00,16,0.38531297232746853,True
2026-02-03T00:00:00+00:00,2026-02-03T16:00:00+00:00,17,0.2686889901678984,True
2026-02-03T00:00:00+00:00,2026-02-03T17:00:00+00:00,18,0.22447421319552333,True
2026-02-03T00:00:00+00:00,2026-02-03T18:00:00+00:00,19,0.21758154890224576,True
2026-02-03T00:00:00+00:00,2026-02-03T19:00:00+00:00,20,0.21759407737732858,True
2026-02-03T00:00:00+00:00,2026-02-03T20:00:00+00:00,21,0.18450817545671636,True
2026-02-03T00:00:00+00:00,2026-02-03T21:00:00+00:00,22,0.2921434473197376,True
2026-02-03T00:00:00+00:00,2026-02-03T22:00:00+00:00,23,0.3603970928659776,True
2026-02-03T00:00:00+00:00,2026-02-03T23:00:00+00:00,24,0.3332795135137073,True
2026-02-03T00:00:00+00:00,2026-02-04T00:00:00+00:00,25,0.41910895657412406,True
2026-02-03T00:00:00+00:00,2026-02-04T01:00:00+00:00,26,0.40996861441153803,True
2026-02-03T00:00:00+00:00,2026-02-04T02:00:00+00:00,27,0.355650258759303,True
2026-02-03T00:00:00+00:00,2026-02-04T03:00:00+00:00,28,0.2697941171048501,True
2026-02-03T00:00:00+00:00,2026-02-04T04:00:00+00:00,29,0.2188030215476601,True
2026-02-03T00:00:00+00:00,2026-02-04T05:00:00+00:00,30,0.1770443212729447,True
2026-02-03T00:00:00+00:00,2026-02-04T06:00:00+00:00,31,0.09731854406782113,True
2026-02-03T00:00:00+00:00,2026-02-04T07:00:00+00:00,32,0.07095700958311901,True
2026-02-03T00:00:00+00:00,2026-02-04T08:00:00+00:00,33,0.08250243881947046,True
2026-02-03T00:00:00+00:00,2026-02-04T09:00:00+00:00,34,0.08585116353569817,True
2026-02-03T00:00:00+00:00,2026-02-04T10:00:00+00:00,35,0.09451515441354298,True
2026-02-03T00:00:00+00:00,2026-02-04T11:00:00+00:00,36,0.039067515070965605,True
2026-02-03T00:00:00+00:00,2026-02-04T12:00:00+00:00,37,0.05206850720436506,True
2026-02-03T00:00:00+00:00,2026-02-04T13:00:00+00:00,38,0.09553868489513706,True
2026-02-03T00:00:00+00:00,2026-02-04T14:00:00+00:00,39,0.33251433378471473,True
2026-02-03T00:00:00+00:00,2026-02-04T15:00:00+00:00,40,0.7368246087406191,True
2026-02-03T00:00:00+00:00,2026-02-04T16:00:00+00:00,41,0.29130428829294996,True
2026-02-03T00:00:00+00:00,2026-02-04T17:00:00+00:00,42,0.45586641327389893,True
2026-02-03T00:00:00+00:00,2026-02-04T18:00:00+00:00,43,0.5043831903805504,True
2026-02-03T00:00:00+00:00,2026-02-04T19:00:00+00:00,44,0.5177754558687613,True
2026-02-03T00:00:00+00:00,2026-02-04T20:00:00+00:00,45,0.7231230022893127,True
2026-02-03T00:00:00+00:00,2026-02-04T21:00:00+00:00,46,0.7192051583085344,True
2026-02-03T00:00:00+00:00,2026-02-04T22:00:00+00:00,47,0.7462737495507167,True
2026-02-03T00:00:00+00:00,2026-02-04T23:00:00+00:00,48,0.9370806723175759,True
2026-02-04T00:00:00+00:00,2026-02-04T00:00:00+00:00,1,0.6244301956858574,True
2026-02-04T00:00:00+00:00,2026-02-04T01:00:00+00:00,2,0.48570841454488445,True
2026-02-04T00:00:00+00:00,2026-02-04T02:00:00+00:00,3,0.3163366892322806,True
2026-02-04T00:00:00+00:00,2026-02-04T03:00:00+00:00,4,0.20158167041189565,True
2026-02-04T00:00:00+00:00,2026-02-04T04:00:00+00:00,5,0.15596575630235135,True
2026-02-04T00:00:00+00:00,2026-02-04T05:00:00+00:00,6,0.11165603659263984,True
2026-02-04T00:00:00+00:00,2026-02-04T06:00:00+00:00,7,0.1030593760603153,True
2026-02-04T00:00:00+00:00,2026-02-04T07:00:00+00:00,8,0.08502240062241878,True
2026-02-04T00:00:00+00:00,2026-02-04T08:00:00+00:00,9,0.06774714140091906,True
2026-02-04T00:00:00+00:00,2026-02-04T09:00:00+00:00,10,0.07790116509306104,True
2026-02-04T00:00:00+00:00,2026-02-04T10:00:00+00:00,11,0.07938155970524521,True
2026-02-04T00:00:00+00:00,2026-02-04T11:00:00+00:00,12,0.03568937840031835,True
2026-02-04T00:00:00+00:00,2026-02-04T12:00:00+00:00,13,0.04082003020477627,True
2026-02-04T00:00:00+00:00,2026-02-04T13:00:00+00:00,14,0.2153538561624758,True
2026-02-04T00:00:00+00:00,2026-02-04T14:00:00+00:00,15,0.4453175557760766,True
2026-02-04T00:00:00+00:00,2026-02-04T15:00:00+00:00,16,0.7693804186312027,True
2026-02-04T00:00:00+00:00,2026-02-04T16:00:00+00:00,17,0.8019190585474281,True
2026-02-04T00:00:00+00:00,2026-02-04T17:00:00+00:00,18,0.7275481725297132,True
2026-02-04T00:00:00+00:00,2026-02-04T18:00:00+00:00,19,0.778304512652127,True
2026-02-04T00:00:00+00:00,2026-02-04T19:00:00+00:00,20,0.9241516285982874,True
2026-02-04T00:00:00+00:00,2026-02-04T20:00:00+00:00,21,0.965434961959877,True
2026-02-04T00:00:00+00:00,2026-02-04T21:00:00+00:00,22,0.9763064536388878,True
2026-02-04T00:00:00+00:00,2026-02-04T22:00:00+00:00,23,0.9781014198367393,True
2026-02-04T00:00:00+00:00,2026-02-04T23:00:00+00:00,24,0.964706353431427,True
2026-02-04T00:00:00+00:00,2026-02-05T00:00:00+00:00,25,0.9687288055565954,True
2026-02-04T00:00:00+00:00,2026-02-05T01:00:00+00:00,26,0.96627586889654,True
2026-02-04T00:00:00+00:00,2026-02-05T02:00:00+00:00,27,0.9676988674430432,True
2026-02-04T00:00:00+00:00,2026-02-05T03:00:00+00:00,28,0.9670107811816917,True
2026-02-04T00:00:00+00:00,2026-02-05T04:00:00+00:00,29,0.9646954189180276,True
2026-02-04T00:00:00+00:00,2026-02-05T05:00:00+00:00,30,0.9648471566948618,True
2026-02-04T00:00:00+00:00,2026-02-05T06:00:00+00:00,31,0.9629499911515415,True
2026-02-04T00:00:00+00:00,2026-02-05T07:00:00+00:00,32,0.9631741919455044,True
2026-02-04T00:00:00+00:00,2026-02-05T08:00:00+00:00,33,0.9679120178648467,True
2026-02-04T00:00:00+00:00,2026-02-05T09:00:00+00:00,34,0.9603652602617322,True
2026-02-04T00:00:00+00:00,2026-02-05T10:00:00+00:00,35,0.9638237337016864,True
2026-02-04T00:00:00+00:00,2026-02-05T11:00:00+00:00,36,0.97152366289515,True
2026-02-04T00:00:00+00:00,2026-02-05T12:00:00+00:00,37,0.9600268389138479,True
2026-02-04T00:00:00+00:00,2026-02-05T13:00:00+00:00,38,0.8906822368527845,True
2026-02-04T00:00:00+00:00,2026-02-05T14:00:00+00:00,39,0.8495903078067704,True
2026-02-04T00:00:00+00:00,2026-02-05T15:00:00+00:00,40,0.7894976119388117,True
2026-02-04T00:00:00+00:00,2026-02-05T16:00:00+00:00,41,0.814764312368575,True
2026-02-04T00:00:00+00:00,2026-02-05T17:00:00+00:00,42,0.6517377620889689,True
2026-02-04T00:00:00+00:00,2026-02-05T18:00:00+00:00,43,0.521742766389867,True
2026-02-04T00:00:00+00:00,2026-02-05T19:00:00+00:00,44,0.5014136337123611,True
2026-02-04T00:00:00+00:00,2026-02-05T20:00:00+00:00,45,0.4506477481895826,True
2026-02-04T00:00:00+00:00,2026-02-05T21:00:00+00:00,46,0.25463540988941696,True
2026-02-04T00:00:00+00:00,2026-02-05T22:00:00+00:00,47,0.11543849295021813,True
2026-02-04T00:00:00+00:00,2026-02-05T23:00:00+00:00,48,0.06705743805332645,True
2026-02-05T00:00:00+00:00,2026-02-05T00:00:00+00:00,1,0.9605516572039444,True
2026-02-05T00:00:00+00:00,2026-02-05T01:00:00+00:00,2,0.9656874319513141,True
2026-02-05T00:00:00+00:00,2026-02-05T02:00:00+00:00,3,0.9663010652564115,True
2026-02-05T00:00:00+00:00,2026-02-05T03:00:00+00:00,4,0.9648838281322464,True
2026-02-05T00:00:00+00:00,2026-02-05T04:00:00+00:00,5,0.9615658625600241,True
2026-02-05T00:00:00+00:00,2026-02-05T05:00:00+00:00,6,0.9653549871824728,True
2026-02-05T00:00:00+00:00,2026-02-05T06:00:00+00:00,7,0.9633645617633583,True
2026-02-05T00:00:00+00:00,2026-02-05T07:00:00+00:00,8,0.96168316873295,True
2026-02-05T00:00:00+00:00,2026-02-05T08:00:00+00:00,9,0.9649777295618963,True
2026-02-05T00:00:00+00:00,2026-02-05T09:00:00+00:00,10,0.9657784985846103,True
2026-02-05T00:00:00+00:00,2026-02-05T10:00:00+00:00,11,0.9731529642273481,True
2026-02-05T00:00:00+00:00,2026-02-05T11:00:00+00:00,12,0.9791592716110892,True
2026-02-05T00:00:00+00:00,2026-02-05T12:00:00+00:00,13,0.8709481228106992,True
2026-02-05T00:00:00+00:00,2026-02-05T13:00:00+00:00,14,0.814991998220504,True
2026-02-05T00:00:00+00:00,2026-02-05T14:00:00+00:00,15,0.7973164366732516,True
2026-02-05T00:00:00+00:00,2026-02-05T15:00:00+00:00,16,0.759478465840337,True
2026-02-05T00:00:00+00:00,2026-02-05T16:00:00+00:00,17,0.6358433826562943,True
2026-02-05T00:00:00+00:00,2026-02-05T17:00:00+00:00,18,0.4522165778939827,True
2026-02-05T00:00:00+00:00,2026-02-05T18:00:00+00:00,19,0.4165008095274847,True
2026-02-05T00:00:00+00:00,2026-02-05T19:00:00+00:00,20,0.440022053167701,True
2026-02-05T00:00:00+00:00,2026-02-05T20:00:00+00:00,21,0.36832037915423826,True
2026-02-05T00:00:00+00:00,2026-02-05T21:00:00+00:00,22,0.18294493839392081,True
2026-02-05T00:00:00+00:00,2026-02-05T22:00:00+00:00,23,0.06831509188765524,True
2026-02-05T00:00:00+00:00,2026-02-05T23:00:00+00:00,24,0.04591404442446773,True
2026-02-05T00:00:00+00:00,2026-02-06T00:00:00+00:00,25,0.016072930827152644,True
2026-02-05T00:00:00+00:00,2026-02-06T01:00:00+00:00,26,0.014395803923354551,True
2026-02-05T00:00:00+00:00,2026-02-06T02:00:00+00:00,27,0.023334171599901855,True
2026-02-05T00:00:00+00:00,2026-02-06T03:00:00+00:00,28,0.143964293767583,True
2026-02-05T00:00:00+00:00,2026-02-06T04:00:00+00:00,29,0.17083663309731847,True
2026-02-05T00:00:00+00:00,2026-02-06T05:00:00+00:00,30,0.4421490324553234,True
2026-02-05T00:00:00+00:00,2026-02-06T06:00:00+00:00,31,0.5941343764485952,True
2026-02-05T00:00:00+00:00,2026-02-06T07:00:00+00:00,32,0.7007823980518638,True
2026-02-05T00:00:00+00:00,2026-02-06T08:00:00+00:00,33,0.9546184080676943,True
2026-02-05T00:00:00+00:00,2026-02-06T09:00:00+00:00,34,0.9708969286772684,True
2026-02-05T00:00:00+00:00,2026-02-06T10:00:00+00:00,35,0.9695628580135454,True
2026-02-05T00:00:00+00:00,2026-02-06T11:00:00+00:00,36,0.9744884351615768,True
2026-02-05T00:00:00+00:00,2026-02-06T12:00:00+00:00,37,0.9704908205031479,True
2026-02-05T00:00:00+00:00,2026-02-06T13:00:00+00:00,38,0.975188434207131,True
2026-02-05T00:00:00+00:00,2026-02-06T14:00:00+00:00,39,0.973144896595202,True
2026-02-05T00:00:00+00:00,2026-02-06T15:00:00+00:00,40,0.9667277942810988,True
2026-02-05T00:00:00+00:00,2026-02-06T16:00:00+00:00,41,0.9449325522727013,True
2026-02-05T00:00:00+00:00,2026-02-06T17:00:00+00:00,42,0.8851072134667118,True
2026-02-05T00:00:00+00:00,2026-02-06T18:00:00+00:00,43,0.8941614468991858,True
2026-02-05T00:00:00+00:00,2026-02-06T19:00:00+00:00,44,0.681061799629218,True
2026-02-05T00:00:00+00:00,2026-02-06T20:00:00+00:00,45,0.6092999944986439,True
2026-02-05T00:00:00+00:00,2026-02-06T21:00:00+00:00,46,0.416187510197051,True
2026-02-05T00:00:00+00:00,2026-02-06T22:00:00+00:00,47,0.4164606581014048,True
2026-02-05T00:00:00+00:00,2026-02-06T23:00:00+00:00,48,0.3774877976667919,True
2026-02-06T00:00:00+00:00,2026-02-06T00:00:00+00:00,1,0.06556570017206914,True
2026-02-06T00:00:00+00:00,2026-02-06T01:00:00+00:00,2,0.04152383492284875,True
2026-02-06T00:00:00+00:00,2026-02-06T02:00:00+00:00,3,0.037161932333975925,True
2026-02-06T00:00:00+00:00,2026-02-06T03:00:00+00:00,4,0.020435771214191874,True
2026-02-06T00:00:00+00:00,2026-02-06T04:00:00+00:00,5,0.032604067897054036,True
2026-02-06T00:00:00+00:00,2026-02-06T05:00:00+00:00,6,0.04074458349913664,True
2026-02-06T00:00:00+00:00,2026-02-06T06:00:00+00:00,7,0.16654252239258996,True
2026-02-06T00:00:00+00:00,2026-02-06T07:00:00+00:00,8,0.5690798337768992,True
2026-02-06T00:00:00+00:00,2026-02-06T08:00:00+00:00,9,0.92009024743861,True
